,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
722,601888.SH,20200630,146.5,154.03,145.1,154.03,140.03,14.0,9.9979,292303.29,4476877.604
723,601888.SH,20200629,126.93,140.03,125.21,140.03,127.3,12.73,10.0,168838.54,2238653.071
724,601888.SH,20200624,127.55,129.77,125.5,127.3,126.5,0.8,0.6324,108089.03,1380284.801
725,601888.SH,20200623,126.2,129.5,123.72,126.5,126.25,0.25,0.198,117053.71,1482398.96
726,601888.SH,20200622,130.02,130.31,124.6,126.25,130.81,-4.56,-3.486,129405.88,1636893.965
727,601888.SH,20200619,127.44,131.4,125.5,130.81,129.08,1.73,1.3403,128414.12,1645113.679
728,601888.SH,20200618,124.0,129.48,122.6,129.08,124.88,4.2,3.3632,111603.44,1411013.297
729,601888.SH,20200617,125.49,126.1,122.8,124.88,126.5,-1.62,-1.2806,98758.18,1226534.103
730,601888.SH,20200616,121.9,126.57,118.9,126.5,120.0,6.5,5.4167,127969.15,1582013.093
731,601888.SH,20200615,120.01,128.5,118.75,120.0,119.85,0.15,0.1252,241210.46,2962942.324
732,601888.SH,20200612,107.8,119.85,107.46,119.85,108.95,10.9,10.0046,200099.63,2304092.73
733,601888.SH,20200611,105.0,111.06,103.99,108.95,106.34,2.61,2.4544,156897.26,1706290.262
734,601888.SH,20200610,106.0,108.0,102.68,106.34,110.0,-3.66,-3.3273,238110.75,2516114.958
735,601888.SH,20200609,106.0,112.0,105.0,110.0,106.18,3.82,3.5977,99913.81,1093130.393
736,601888.SH,20200608,105.1,108.2,104.25,106.18,106.41,-0.23,-0.2161,92119.03,975094.498
737,601888.SH,20200605,99.86,108.08,99.86,106.41,99.92,6.49,6.4952,174327.35,1827206.274
738,601888.SH,20200604,101.0,101.75,99.9,99.92,102.18,-2.26,-2.2118,79008.3,792503.153
739,601888.SH,20200603,102.0,102.66,98.08,102.18,99.87,2.31,2.313,130163.35,1315602.868
740,601888.SH,20200602,103.9,105.37,99.44,99.87,102.18,-2.31,-2.2607,260914.05,2660591.939
741,601888.SH,20200601,101.5,104.54,99.22,102.18,101.23,0.95,0.9385,159125.91,1613941.833
742,601888.SH,20200529,94.56,101.23,93.75,101.23,95.0,6.23,6.5579,187179.28,1857281.707
743,601888.SH,20200528,97.2,97.49,94.09,95.0,96.6,-1.6,-1.6563,121149.01,1155449.37
744,601888.SH,20200527,95.28,96.64,93.69,96.6,96.02,0.58,0.604,125820.8,1198803.432
745,601888.SH,20200526,89.88,96.87,89.82,96.02,88.79,7.23,8.1428,183132.32,1723349.78
746,601888.SH,20200525,86.78,89.94,85.9,88.79,86.17,2.62,3.0405,110380.86,976285.697
747,601888.SH,20200522,88.01,88.9,85.54,86.17,87.78,-1.61,-1.8341,125278.35,1084653.525
748,601888.SH,20200521,88.5,88.82,87.05,87.78,87.66,0.12,0.1369,80925.57,711711.769
749,601888.SH,20200520,89.38,90.65,87.36,87.66,89.4,-1.74,-1.9463,87942.97,779961.444
750,601888.SH,20200519,88.7,91.41,88.2,89.4,87.5,1.9,2.1714,128089.11,1156034.294
751,601888.SH,20200518,87.89,88.7,87.48,87.5,87.57,-0.07,-0.0799,73918.89,649928.963
752,601888.SH,20200515,89.29,89.74,87.36,87.57,88.85,-1.28,-1.4406,90572.61,797709.805
753,601888.SH,20200514,89.12,89.8,88.5,88.85,89.99,-1.14,-1.2668,62146.24,553480.374
754,601888.SH,20200513,90.5,91.18,89.5,89.99,90.44,-0.45,-0.4976,68164.18,614451.856
755,601888.SH,20200512,89.84,91.8,89.69,90.44,88.9,1.54,1.7323,129352.56,1172005.457
756,601888.SH,20200511,92.88,93.49,88.66,88.9,92.68,-3.78,-4.0785,143756.5,1295563.619
757,601888.SH,20200508,93.0,93.6,91.22,92.68,91.2,1.48,1.6228,78599.52,728679.39
758,601888.SH,20200507,90.44,91.44,89.11,91.2,90.25,0.95,1.0526,73743.45,668242.828
759,601888.SH,20200506,89.5,91.44,89.3,90.25,91.3,-1.05,-1.1501,159248.14,1440042.525
760,601888.SH,20200430,90.6,93.79,89.0,91.3,90.3,1.0,1.1074,98585.47,902860.671
761,601888.SH,20200429,89.34,91.8,89.34,90.3,89.62,0.68,0.7588,101542.68,924140.295
762,601888.SH,20200428,85.91,90.6,85.58,89.62,86.4,3.22,3.7269,144490.76,1277349.346
763,601888.SH,20200427,87.86,88.36,85.54,86.4,87.69,-1.29,-1.4711,91161.49,790048.328
764,601888.SH,20200424,86.39,88.75,86.39,87.69,86.56,1.13,1.3055,98170.38,862546.465
765,601888.SH,20200423,88.5,89.0,85.8,86.56,85.92,0.64,0.7449,157355.88,1371769.753
766,601888.SH,20200422,83.28,86.35,82.55,85.92,82.22,3.7,4.5001,211734.22,1795291.305
767,601888.SH,20200421,82.99,83.28,80.85,82.22,82.8,-0.58,-0.7005,94106.07,770930.083
768,601888.SH,20200420,82.18,83.69,80.37,82.8,81.3,1.5,1.845,142135.88,1171848.697
769,601888.SH,20200417,79.0,82.57,79.0,81.3,77.0,4.3,5.5844,193456.51,1573014.757
770,601888.SH,20200416,75.85,77.3,75.56,77.0,76.6,0.4,0.5222,71206.35,544862.09
771,601888.SH,20200415,79.35,79.35,75.6,76.6,79.39,-2.79,-3.5143,121154.89,929312.642
772,601888.SH,20200414,79.0,79.54,77.72,79.39,78.43,0.96,1.224,131620.33,1036029.763
773,601888.SH,20200413,76.5,78.95,76.41,78.43,77.32,1.11,1.4356,75413.31,588396.71
774,601888.SH,20200410,77.2,79.84,76.57,77.32,77.5,-0.18,-0.2323,76182.16,595023.162
775,601888.SH,20200409,76.07,77.68,75.35,77.5,75.62,1.88,2.4861,75961.78,583268.884
776,601888.SH,20200408,74.65,77.44,74.64,75.62,75.55,0.07,0.0927,115076.0,876968.082
777,601888.SH,20200407,75.3,75.98,74.62,75.55,72.63,2.92,4.0204,183500.62,1383363.745
778,601888.SH,20200403,71.95,74.41,71.83,72.63,71.83,0.8,1.1137,121979.73,893666.825
779,601888.SH,20200402,68.5,72.0,68.11,71.83,68.53,3.3,4.8154,124682.4,878208.506
780,601888.SH,20200401,67.25,70.24,67.02,68.53,67.2,1.33,1.9792,135307.52,934069.206
781,601888.SH,20200331,68.57,68.57,67.17,67.2,67.95,-0.75,-1.1038,111436.46,754359.525
782,601888.SH,20200330,71.0,71.27,66.5,67.95,72.42,-4.47,-6.1723,240119.53,1629242.859
783,601888.SH,20200327,73.62,73.7,72.05,72.42,72.9,-0.48,-0.6584,100273.34,729344.032
784,601888.SH,20200326,73.12,74.14,72.38,72.9,74.8,-1.9,-2.5401,135378.41,990551.82
785,601888.SH,20200325,75.8,76.28,72.2,74.8,73.27,1.53,2.0882,260636.94,1935453.584
786,601888.SH,20200324,73.5,75.85,72.13,73.27,72.15,1.12,1.5523,131746.59,968756.447
787,601888.SH,20200323,73.15,74.6,71.5,72.15,75.6,-3.45,-4.5635,120420.46,872219.103
788,601888.SH,20200320,73.28,76.5,72.8,75.6,71.92,3.68,5.1168,161599.31,1208841.409
789,601888.SH,20200319,73.86,75.99,70.06,71.92,75.38,-3.46,-4.5901,157135.22,1133991.371
790,601888.SH,20200318,77.7,78.29,74.12,75.38,77.22,-1.84,-2.3828,126316.84,966255.361
791,601888.SH,20200317,77.75,79.9,74.8,77.22,77.8,-0.58,-0.7455,119812.62,924176.839
792,601888.SH,20200316,82.5,82.59,77.8,77.8,83.59,-5.79,-6.9267,203655.45,1629645.705
793,601888.SH,20200313,75.0,84.5,75.0,83.59,79.08,4.51,5.7031,287940.93,2321040.948
794,601888.SH,20200312,80.98,81.58,78.88,79.08,82.66,-3.58,-4.331,140498.71,1121514.481
795,601888.SH,20200311,81.12,84.8,80.12,82.66,81.48,1.18,1.4482,183674.95,1518985.579
796,601888.SH,20200310,79.0,82.88,78.62,81.48,79.13,2.35,2.9698,115434.59,934642.044
797,601888.SH,20200309,81.6,81.6,78.34,79.13,83.27,-4.14,-4.9718,188819.2,1497980.88
798,601888.SH,20200306,83.1,84.6,82.7,83.27,84.11,-0.84,-0.9987,122065.34,1019853.489
799,601888.SH,20200305,79.9,84.83,79.9,84.11,79.06,5.05,6.3876,258300.99,2137294.451
800,601888.SH,20200304,79.17,79.8,77.67,79.06,79.17,-0.11,-0.1389,113274.6,891765.606
801,601888.SH,20200303,79.5,79.98,78.39,79.17,78.39,0.78,0.995,142904.92,1130769.28
802,601888.SH,20200302,78.05,79.27,76.88,78.39,78.5,-0.11,-0.1401,141896.68,1113261.959
803,601888.SH,20200228,76.43,80.0,76.43,78.5,80.45,-1.95,-2.4239,174421.71,1359287.664
804,601888.SH,20200227,80.58,82.01,80.0,80.45,80.2,0.25,0.3117,166170.75,1345307.27
805,601888.SH,20200226,80.88,81.28,79.83,80.2,81.84,-1.64,-2.0039,147424.32,1186768.031
806,601888.SH,20200225,81.96,81.98,80.77,81.84,82.97,-1.13,-1.3619,127635.4,1040408.374
807,601888.SH,20200224,83.6,85.07,82.73,82.97,85.07,-2.1,-2.4686,170001.08,1422738.802
808,601888.SH,20200221,85.72,86.2,84.49,85.07,85.8,-0.73,-0.8508,115521.29,984310.579
809,601888.SH,20200220,84.84,86.83,84.6,85.8,83.31,2.49,2.9888,226742.22,1937098.355
810,601888.SH,20200219,79.75,83.42,79.41,83.31,80.2,3.11,3.8778,182784.21,1497985.444
811,601888.SH,20200218,81.3,81.6,79.6,80.2,81.25,-1.05,-1.2923,131840.02,1059153.938
812,601888.SH,20200217,80.94,81.81,80.77,81.25,80.94,0.31,0.383,143153.89,1163417.812
813,601888.SH,20200214,78.62,81.43,78.62,80.94,79.16,1.78,2.2486,131659.46,1060223.342
814,601888.SH,20200213,80.48,80.48,78.7,79.16,80.4,-1.24,-1.5423,127488.41,1009948.94
815,601888.SH,20200212,80.0,80.72,79.5,80.4,80.05,0.35,0.4372,91286.8,732737.062
816,601888.SH,20200211,79.52,80.4,78.97,80.05,79.0,1.05,1.3291,137075.66,1092564.614
817,601888.SH,20200210,79.5,80.28,78.51,79.0,80.2,-1.2,-1.4963,134697.02,1067957.914
818,601888.SH,20200207,80.27,80.6,78.28,80.2,80.8,-0.6,-0.7426,173476.72,1375231.977
819,601888.SH,20200206,78.9,80.8,78.22,80.8,77.78,3.02,3.8827,202305.7,1600933.91
820,601888.SH,20200205,77.7,78.47,76.14,77.78,75.08,2.7,3.5962,259335.51,2003658.818
821,601888.SH,20200204,73.8,76.8,73.5,75.08,73.8,1.28,1.7344,308469.61,2303948.958
822,601888.SH,20200203,73.8,73.8,73.8,73.8,82.0,-8.2,-10.0,202001.0,1490767.38
823,601888.SH,20200123,83.0,83.53,80.4,82.0,84.58,-2.58,-3.0504,248091.6,2029471.153
824,601888.SH,20200122,83.0,85.36,82.61,84.58,83.75,0.83,0.991,123340.11,1037811.862
825,601888.SH,20200121,85.68,85.68,83.0,83.75,86.9,-3.15,-3.6249,232072.06,1956222.664
826,601888.SH,20200120,90.15,90.3,85.15,86.9,89.85,-2.95,-3.2832,209408.7,1818156.994
827,601888.SH,20200117,90.84,91.3,89.31,89.85,90.39,-0.54,-0.5974,67499.53,607820.896
828,601888.SH,20200116,89.81,90.83,88.92,90.39,89.36,1.03,1.1526,69959.22,631389.477
829,601888.SH,20200115,88.84,89.59,88.41,89.36,88.84,0.52,0.5853,64136.98,571498.45
830,601888.SH,20200114,91.8,91.95,88.31,88.84,91.0,-2.16,-2.3736,144294.2,1290106.631
831,601888.SH,20200113,91.0,92.73,90.1,91.0,94.34,-3.34,-3.5404,205279.94,1869588.777
832,601888.SH,20200110,95.18,95.18,94.05,94.34,94.0,0.34,0.3617,56159.92,530632.62
833,601888.SH,20200109,91.99,94.72,91.88,94.0,91.3,2.7,2.9573,88167.56,828397.786
834,601888.SH,20200108,90.05,91.88,89.68,91.3,90.91,0.39,0.429,70121.07,638936.099
835,601888.SH,20200107,90.74,91.88,90.72,90.91,90.0,0.91,1.0111,55208.5,503235.896
836,601888.SH,20200106,90.22,91.91,89.5,90.0,90.98,-0.98,-1.0772,68575.35,622208.272
837,601888.SH,20200103,91.0,91.22,89.99,90.98,90.05,0.93,1.0328,70270.68,638071.7
838,601888.SH,20200102,89.01,90.68,89.0,90.05,88.95,1.1,1.2366,73491.0,661588.548
839,601888.SH,20191231,88.5,89.09,87.83,88.95,89.0,-0.05,-0.0562,57997.95,513171.14
840,601888.SH,20191230,88.0,89.11,87.6,89.0,88.12,0.88,0.9986,79054.9,698639.588
841,601888.SH,20191227,88.57,89.77,88.0,88.12,88.16,-0.04,-0.0454,60131.13,534452.286
842,601888.SH,20191226,87.4,88.55,87.32,88.16,87.12,1.04,1.1938,48443.29,427207.278
843,601888.SH,20191225,87.1,87.55,86.2,87.12,87.21,-0.09,-0.1032,38074.58,330535.713
844,601888.SH,20191224,86.84,87.93,85.29,87.21,86.83,0.38,0.4376,43409.7,376269.145
845,601888.SH,20191223,88.0,89.54,86.68,86.83,87.69,-0.86,-0.9807,93601.93,824079.23
846,601888.SH,20191220,85.99,88.45,85.39,87.69,85.47,2.22,2.5974,119808.44,1046879.766
847,601888.SH,20191219,85.2,86.0,85.08,85.47,85.11,0.36,0.423,71444.51,611801.768
848,601888.SH,20191218,85.59,85.8,85.0,85.11,85.61,-0.5,-0.584,72076.68,614551.108
849,601888.SH,20191217,85.58,86.34,84.75,85.61,86.12,-0.51,-0.5922,168692.45,1439212.597
850,601888.SH,20191216,90.51,91.12,85.0,86.12,90.12,-4.0,-4.4385,301853.74,2602225.648
851,601888.SH,20191213,90.0,91.3,89.36,90.12,88.8,1.32,1.4865,97483.24,881791.39
852,601888.SH,20191212,88.88,88.99,88.1,88.8,88.6,0.2,0.2257,41286.52,366099.199
853,601888.SH,20191211,88.78,89.1,87.38,88.6,88.47,0.13,0.1469,58301.18,514367.758
854,601888.SH,20191210,85.51,88.66,85.37,88.47,85.3,3.17,3.7163,120209.89,1057749.583
855,601888.SH,20191209,87.57,87.96,85.1,85.3,87.2,-1.9,-2.1789,61816.8,530328.296
856,601888.SH,20191206,86.88,87.71,86.08,87.2,86.28,0.92,1.0663,57135.46,496816.662
857,601888.SH,20191205,85.27,86.65,85.0,86.28,84.82,1.46,1.7213,68154.37,588291.038
858,601888.SH,20191204,83.58,85.11,82.82,84.82,83.88,0.94,1.1206,79992.63,674094.287
859,601888.SH,20191203,83.5,84.18,82.2,83.88,83.48,0.4,0.4792,71912.77,600073.179
860,601888.SH,20191202,83.8,84.12,82.99,83.48,83.8,-0.32,-0.3819,60457.89,503541.853
861,601888.SH,20191129,83.05,83.95,82.08,83.8,83.1,0.7,0.8424,69616.83,578314.505
862,601888.SH,20191128,83.84,84.19,82.9,83.1,84.07,-0.97,-1.1538,50992.45,424948.816
863,601888.SH,20191127,85.36,86.9,83.2,84.07,84.38,-0.31,-0.3674,85226.23,720538.629
864,601888.SH,20191126,83.56,86.33,83.56,84.38,83.03,1.35,1.6259,145657.9,1240748.952
865,601888.SH,20191125,84.68,84.69,82.18,83.03,84.7,-1.67,-1.9717,119903.1,995937.637
866,601888.SH,20191122,86.26,87.08,83.81,84.7,86.28,-1.58,-1.8312,83215.77,709831.926
867,601888.SH,20191121,85.85,86.33,84.96,86.28,86.41,-0.13,-0.1504,54725.31,469291.448
868,601888.SH,20191120,86.95,87.2,86.0,86.41,86.95,-0.54,-0.621,58022.38,501417.937
869,601888.SH,20191119,86.29,87.25,85.8,86.95,86.65,0.3,0.3462,93283.73,807120.703
870,601888.SH,20191118,84.8,87.1,84.52,86.65,84.5,2.15,2.5444,135544.94,1167570.356
871,601888.SH,20191115,85.35,85.47,84.41,84.5,84.72,-0.22,-0.2597,79434.33,673804.21
872,601888.SH,20191114,85.57,85.94,84.38,84.72,85.3,-0.58,-0.68,124366.9,1056224.094
873,601888.SH,20191113,87.0,87.18,84.98,85.3,86.92,-1.62,-1.8638,172850.76,1479513.687
874,601888.SH,20191112,88.38,88.69,86.28,86.92,87.7,-0.78,-0.8894,72230.13,628886.021
875,601888.SH,20191111,90.05,90.15,87.0,87.7,90.5,-2.8,-3.0939,123769.56,1091371.889
876,601888.SH,20191108,91.5,91.88,90.5,90.5,90.65,-0.15,-0.1655,41184.68,375145.068
877,601888.SH,20191107,92.03,92.3,90.0,90.65,92.39,-1.74,-1.8833,75371.32,683548.898
878,601888.SH,20191106,92.68,92.93,91.94,92.39,92.82,-0.43,-0.4633,48754.23,450182.716
879,601888.SH,20191105,92.82,93.9,91.78,92.82,92.92,-0.1,-0.1076,63977.83,594853.708
880,601888.SH,20191104,91.8,93.33,90.7,92.92,90.81,2.11,2.3235,81681.73,754292.426
881,601888.SH,20191101,90.45,91.45,89.55,90.81,90.35,0.46,0.5091,53304.22,482530.694
882,601888.SH,20191031,90.3,90.7,88.7,90.35,90.15,0.2,0.2219,78455.34,704966.552
883,601888.SH,20191030,89.18,91.36,89.18,90.15,91.93,-1.78,-1.9363,101411.81,916032.544
884,601888.SH,20191029,92.11,92.79,90.5,91.93,91.57,0.36,0.3931,87699.7,807650.381
885,601888.SH,20191028,90.39,92.14,90.2,91.57,90.39,1.18,1.3055,65725.2,601497.786
886,601888.SH,20191025,88.63,90.63,88.1,90.39,88.65,1.74,1.9628,84542.71,759785.797
887,601888.SH,20191024,92.07,92.2,87.11,88.65,92.07,-3.42,-3.7146,177140.52,1575564.33
888,601888.SH,20191023,93.5,94.31,92.0,92.07,94.32,-2.25,-2.3855,61741.07,572412.911
889,601888.SH,20191022,95.66,95.66,93.0,94.32,94.75,-0.43,-0.4538,56967.54,534045.704
890,601888.SH,20191021,95.08,96.05,94.1,94.75,95.25,-0.5,-0.5249,31630.95,300191.067
891,601888.SH,20191018,96.7,96.89,94.99,95.25,96.25,-1.0,-1.039,36655.04,351000.455
892,601888.SH,20191017,95.7,97.5,95.55,96.25,95.7,0.55,0.5747,36124.58,348044.344
893,601888.SH,20191016,95.5,96.9,95.31,95.7,95.31,0.39,0.4092,44167.12,424640.878
894,601888.SH,20191015,94.63,95.5,94.08,95.31,94.63,0.68,0.7186,37971.62,361146.427
895,601888.SH,20191014,95.6,95.85,94.09,94.63,94.81,-0.18,-0.1899,50312.76,476394.139
896,601888.SH,20191011,95.8,95.88,94.8,94.81,95.28,-0.47,-0.4933,46753.19,444897.708
897,601888.SH,20191010,93.93,95.49,91.91,95.28,93.25,2.03,2.1769,83925.74,788027.476
898,601888.SH,20191009,96.79,96.8,92.56,93.25,97.1,-3.85,-3.965,159048.53,1489980.697
899,601888.SH,20191008,93.79,98.27,93.67,97.1,93.06,4.04,4.3413,188864.2,1826621.093
900,601888.SH,20190930,92.58,94.58,92.58,93.06,93.01,0.05,0.0538,56936.41,534488.265
901,601888.SH,20190927,93.9,94.35,92.0,93.01,93.53,-0.52,-0.556,55277.26,514389.134
902,601888.SH,20190926,94.82,95.4,93.38,93.53,94.19,-0.66,-0.7007,53685.67,506043.095
903,601888.SH,20190925,93.78,95.35,93.22,94.19,93.8,0.39,0.4158,65838.48,623668.975
904,601888.SH,20190924,93.2,94.15,92.2,93.8,92.79,1.01,1.0885,57464.71,537529.209
905,601888.SH,20190923,93.65,93.65,92.0,92.79,93.37,-0.58,-0.6212,64665.68,598508.878
906,601888.SH,20190920,95.86,95.96,93.37,93.37,95.61,-2.24,-2.3429,159888.23,1510244.8
907,601888.SH,20190919,94.69,95.9,94.0,95.61,93.8,1.81,1.9296,89496.98,851250.985
908,601888.SH,20190918,92.3,95.06,92.08,93.8,92.04,1.76,1.9122,83781.26,786154.077
909,601888.SH,20190917,92.8,93.47,91.7,92.04,92.75,-0.71,-0.7655,56199.9,520414.412
910,601888.SH,20190916,93.0,93.09,91.8,92.75,92.39,0.36,0.3897,52638.57,486828.252
911,601888.SH,20190912,91.1,92.65,90.0,92.39,91.11,1.28,1.4049,67651.01,619206.501
912,601888.SH,20190911,93.09,93.3,90.4,91.11,92.99,-1.88,-2.0217,109408.51,998087.111
913,601888.SH,20190910,93.69,94.29,92.37,92.99,93.8,-0.81,-0.8635,64306.49,599675.182
914,601888.SH,20190909,94.86,95.45,93.53,93.8,94.18,-0.38,-0.4035,69488.87,655056.006
915,601888.SH,20190906,94.0,95.3,92.42,94.18,93.05,1.13,1.2144,84791.11,797720.806
916,601888.SH,20190905,93.25,95.0,92.86,93.05,92.24,0.81,0.8781,109571.3,1026695.424
917,601888.SH,20190904,94.0,94.0,91.31,92.24,94.58,-2.34,-2.4741,118642.39,1093515.594
918,601888.SH,20190903,94.18,95.45,93.75,94.58,94.39,0.19,0.2013,65077.87,614370.752
919,601888.SH,20190902,96.03,96.18,92.15,94.39,95.48,-1.09,-1.1416,108784.46,1022034.88
920,601888.SH,20190830,95.0,96.35,94.43,95.48,94.9,0.58,0.6112,87519.67,835741.0
921,601888.SH,20190829,95.0,95.3,93.53,94.9,94.89,0.01,0.0105,51408.58,485173.172
922,601888.SH,20190828,95.02,95.7,93.38,94.89,95.57,-0.68,-0.7115,62220.79,588588.616
923,601888.SH,20190827,95.37,96.64,94.84,95.57,94.84,0.73,0.7697,75944.15,726377.95
924,601888.SH,20190826,94.5,96.5,93.75,94.84,95.28,-0.44,-0.4618,76118.89,724128.471
925,601888.SH,20190823,94.75,96.88,94.01,95.28,94.35,0.93,0.9857,65128.97,621860.364
926,601888.SH,20190822,91.52,94.8,91.2,94.35,90.8,3.55,3.9097,96727.25,905871.781
927,601888.SH,20190821,91.3,91.35,90.19,90.8,91.2,-0.4,-0.4386,32426.27,294338.289
928,601888.SH,20190820,90.8,91.37,90.03,91.2,90.9,0.3,0.33,44822.75,406422.006
929,601888.SH,20190819,91.2,92.45,89.6,90.9,90.72,0.18,0.1984,74449.93,674633.92
930,601888.SH,20190816,87.55,91.76,86.86,90.72,87.43,3.29,3.763,103338.41,930620.676
931,601888.SH,20190815,87.0,88.28,86.5,87.43,88.65,-1.22,-1.3762,51406.2,449050.432
932,601888.SH,20190814,87.41,88.8,87.41,88.65,86.8,1.85,2.1313,73436.34,648288.593
933,601888.SH,20190813,86.9,87.19,84.48,86.8,87.6,-0.8,-0.9132,81815.58,702058.189
934,601888.SH,20190812,87.6,88.14,86.88,87.6,87.4,0.2,0.2288,44986.58,393001.472
935,601888.SH,20190809,88.3,88.49,87.15,87.4,87.52,-0.12,-0.1371,45063.98,395412.363
936,601888.SH,20190808,86.5,87.8,86.4,87.52,86.2,1.32,1.5313,53567.16,467536.255
937,601888.SH,20190807,86.17,87.59,85.2,86.2,85.85,0.35,0.4077,74587.7,644292.133
938,601888.SH,20190806,82.3,85.9,82.27,85.85,85.8,0.05,0.0583,149509.64,1254524.369
939,601888.SH,20190805,89.33,89.88,85.73,85.8,90.47,-4.67,-5.1619,121512.67,1065522.288
940,601888.SH,20190802,88.9,91.1,87.75,90.47,89.5,0.97,1.0838,70292.76,627538.802
941,601888.SH,20190801,90.0,91.93,88.18,89.5,90.5,-1.0,-1.105,86907.26,783723.595
942,601888.SH,20190731,89.26,90.56,88.03,90.5,89.94,0.56,0.6226,62760.69,559590.46
943,601888.SH,20190730,90.68,90.8,88.8,89.94,90.5,-0.56,-0.6188,60138.15,538850.255
944,601888.SH,20190729,89.98,90.5,89.4,90.5,89.6,0.9,1.0045,48526.79,437034.458
945,601888.SH,20190726,87.85,90.49,87.64,89.6,88.1,1.5,1.7026,84197.8,753897.861
946,601888.SH,20190725,86.29,88.12,85.67,88.1,85.97,2.13,2.4776,75869.6,662139.006
947,601888.SH,20190724,86.29,86.55,85.62,85.97,86.13,-0.16,-0.1858,46319.24,398256.339
948,601888.SH,20190723,87.97,88.0,85.6,86.13,88.02,-1.89,-2.1472,75078.42,647601.469
949,601888.SH,20190722,85.19,88.4,85.01,88.02,85.88,2.14,2.4918,71568.52,621372.045
950,601888.SH,20190719,85.8,87.35,85.34,85.88,85.2,0.68,0.7981,59662.76,513830.69
951,601888.SH,20190718,85.01,85.7,84.75,85.2,84.71,0.49,0.5784,61637.77,525353.524
952,601888.SH,20190717,85.8,85.8,82.5,84.71,86.2,-1.49,-1.7285,126942.11,1070902.048
953,601888.SH,20190716,88.12,88.12,86.05,86.2,87.82,-1.62,-1.8447,64104.23,555410.112
954,601888.SH,20190715,88.4,88.41,86.6,87.82,87.71,0.11,0.1254,58777.09,514621.208
955,601888.SH,20190712,86.0,88.86,86.0,87.71,86.12,1.59,1.8463,76338.25,670242.271
956,601888.SH,20190711,88.59,89.6,85.33,86.12,87.94,-1.82,-2.0696,110088.46,963700.892
957,601888.SH,20190710,85.88,88.77,85.1,87.94,85.02,2.92,3.4345,100088.02,874445.226
958,601888.SH,20190709,85.62,85.79,84.57,85.02,85.0,0.02,0.0235,49925.51,425099.144
959,601888.SH,20190708,86.89,86.9,83.98,85.0,86.5,-1.5,-1.7341,93275.76,792950.902
960,601888.SH,20190705,83.5,87.33,83.26,86.5,83.3,3.2,3.8415,151454.28,1295168.829
961,601888.SH,20190704,86.3,86.33,81.65,83.3,88.18,-4.88,-5.5341,287743.83,2401866.198
962,601888.SH,20190703,91.0,91.69,87.5,88.18,91.18,-3.0,-3.2902,94825.75,846385.614
963,601888.SH,20190702,90.2,91.6,88.58,91.18,90.2,0.98,1.0865,91137.47,822380.513
964,601888.SH,20190701,89.6,91.28,89.41,90.2,88.65,1.55,1.7484,90370.56,813870.695
965,601888.SH,20190628,86.58,88.69,85.81,88.65,86.58,2.07,2.3909,61963.63,540173.325
966,601888.SH,20190627,85.41,87.23,84.6,86.58,85.0,1.58,1.8588,85341.83,737800.15
967,601888.SH,20190626,84.37,85.4,84.07,85.0,84.52,0.48,0.5679,53412.23,452591.434
968,601888.SH,20190625,85.62,85.99,83.6,84.52,85.51,-0.99,-1.1578,71395.84,604595.987
969,601888.SH,20190624,84.87,86.49,83.78,85.51,84.49,1.02,1.2072,69309.04,590280.377
970,601888.SH,20190621,85.6,87.2,84.3,85.04,85.68,-0.64,-0.747,91475.1,780237.91
971,601888.SH,20190620,82.68,87.89,82.03,85.68,82.67,3.01,3.641,125663.52,1070179.97
972,601888.SH,20190619,81.48,82.98,80.88,82.67,80.03,2.64,3.2988,84067.12,690780.62
973,601888.SH,20190618,81.4,81.58,79.79,80.03,81.3,-1.27,-1.5621,55385.18,445827.925
974,601888.SH,20190617,79.92,82.06,79.52,81.3,79.46,1.84,2.3156,77653.97,629353.185
975,601888.SH,20190614,78.99,81.6,78.88,79.46,78.5,0.96,1.2229,83920.11,672783.421
976,601888.SH,20190613,79.15,79.2,77.77,78.5,79.05,-0.55,-0.6958,46017.88,361120.804
977,601888.SH,20190612,78.65,79.16,78.05,79.05,78.7,0.35,0.4447,59990.56,471844.516
978,601888.SH,20190611,76.32,78.98,76.32,78.7,75.94,2.76,3.6344,107302.25,835186.999
979,601888.SH,20190610,74.56,76.5,74.02,75.94,73.93,2.01,2.7188,61192.69,462580.444
980,601888.SH,20190606,75.07,75.49,73.44,73.93,74.55,-0.62,-0.8317,74697.53,554939.197
981,601888.SH,20190605,76.29,76.5,74.41,74.55,75.7,-1.15,-1.5192,59384.24,446426.955
982,601888.SH,20190604,76.51,77.0,75.1,75.7,76.62,-0.92,-1.2007,59629.95,452173.798
983,601888.SH,20190603,77.38,78.43,75.89,76.62,77.39,-0.77,-0.995,67730.53,521090.024
984,601888.SH,20190531,76.2,78.1,75.52,77.39,75.82,1.57,2.0707,78382.58,604342.251
985,601888.SH,20190530,76.65,77.09,75.3,75.82,76.7,-0.88,-1.1473,70941.8,538011.855
986,601888.SH,20190529,77.0,77.46,76.15,76.7,78.0,-1.3,-1.6667,69823.46,536105.262
987,601888.SH,20190528,75.9,78.39,75.6,78.0,75.79,2.21,2.916,96738.0,747901.504
988,601888.SH,20190527,75.15,76.23,73.37,75.79,75.3,0.49,0.6507,71211.89,533505.056
